publication line: warranty has been voided, you can only go east. 
00000000 000093be 2e 000d37a0 0000002e 00000003 000d37a4 00000083 000d37b2 00000000 00000002
00000000 000093be 2e 000d37a1 0000002e 00000003 000d37a4 00000083 000d37b3 00000000 00000002
00000000 000093be 2e 000d37a2 0000002e 00000003 000d37a4 00000083 000d37b4 00000000 00000002
00000000 000093be 0a 000d37a3 0000000a 00000003 000d37a4 00000083 000d37b5 00000000 00000002
00000000 000093be 42 000d853e 00000042 00000003 000d854a 00000083 000d854c 00000000 00000002
00000000 000093be 75 000d853f 00000075 00000003 000d854a 00000083 000d854d 00000000 00000002
00000000 000093be 72 000d8540 00000072 00000003 000d854a 00000083 000d854e 00000000 00000002
00000000 000093be 6e 000d8541 0000006e 00000003 000d854a 00000083 000d854f 00000000 00000002
00000000 000093be 65 000d8542 00000065 00000003 000d854a 00000083 000d8550 00000000 00000002
00000000 000093be 64 000d8543 00000064 00000003 000d854a 00000083 000d8551 00000000 00000002
00000000 000093be 20 000d8544 00000020 00000003 000d854a 00000083 000d8552 00000000 00000002
00000000 000093be 32 000d84f1 00000032 00000003 000d854a 00000083 000d8553 00000000 00000002
00000000 000093be 37 000d8503 00000037 00000003 000d854a 00000083 000d8554 00000000 00000002
00000000 000093be 36 000d8515 00000036 00000003 000d854a 00000083 000d8555 00000000 00000002
00000000 000093be 34 000d8528 00000034 00000003 000d854a 00000083 000d8556 00000000 00000002
00000000 000093be 38 000d853a 00000038 00000003 000d854a 00000083 000d8557 00000000 00000002
00000000 000093be 2e 000d8546 0000002e 00000003 000d854a 00000083 000d8558 00000000 00000002
00000000 000093be 2e 000d8547 0000002e 00000003 000d854a 00000083 000d8559 00000000 00000002
00000000 000093be 2e 000d8548 0000002e 00000003 000d854a 00000083 000d855a 00000000 00000002
00000000 000093be 0a 000d8549 0000000a 00000003 000d854a 00000083 000d855b 00000000 00000002
00000000 000093be 42 000dd2be 00000042 00000003 000dd2ca 00000083 000dd2cc 00000000 00000002
00000000 000093be 75 000dd2bf 00000075 00000003 000dd2ca 00000083 000dd2cd 00000000 00000002
00000000 000093be 72 000dd2c0 00000072 00000003 000dd2ca 00000083 000dd2ce 00000000 00000002
00000000 000093be 6e 000dd2c1 0000006e 00000003 000dd2ca 00000083 000dd2cf 00000000 00000002
00000000 000093be 65 000dd2c2 00000065 00000003 000dd2ca 00000083 000dd2d0 00000000 00000002
00000000 000093be 64 000dd2c3 00000064 00000003 000dd2ca 00000083 000dd2d1 00000000 00000002
00000000 000093be 20 000dd2c4 00000020 00000003 000dd2ca 00000083 000dd2d2 00000000 00000002
00000000 000093be 32 000dd273 00000032 00000003 000dd2ca 00000083 000dd2d3 00000000 00000002
00000000 000093be 38 000dd284 00000038 00000003 000dd2ca 00000083 000dd2d4 00000000 00000002
00000000 000093be 31 000dd296 00000031 00000003 000dd2ca 00000083 000dd2d5 00000000 00000002
00000000 000093be 36 000dd2a8 00000036 00000003 000dd2ca 00000083 000dd2d6 00000000 00000002
00000000 000093be 30 000dd2ba 00000030 00000003 000dd2ca 00000083 000dd2d7 00000000 00000002
00000000 000093be 2e 000dd2c6 0000002e 00000003 000dd2ca 00000083 000dd2d8 00000000 00000002
00000000 000093be 2e 000dd2c7 0000002e 00000003 000dd2ca 00000083 000dd2d9 00000000 00000002
00000000 000093be 2e 000dd2c8 0000002e 00000003 000dd2ca 00000083 000dd2da 00000000 00000002
00000000 000093be 0a 000dd2c9 0000000a 00000003 000dd2ca 00000083 000dd2db 00000000 00000002
00000000 000093be 42 000e213b 00000042 00000003 000e2147 00000083 000e2149 00000000 00000002
00000000 000093be 75 000e213c 00000075 00000003 000e2147 00000083 000e214a 00000000 00000002
00000000 000093be 72 000e213d 00000072 00000003 000e2147 00000083 000e214b 00000000 00000002
00000000 000093be 6e 000e213e 0000006e 00000003 000e2147 00000083 000e214c 00000000 00000002
00000000 000093be 65 000e213f 00000065 00000003 000e2147 00000083 000e214d 00000000 00000002
00000000 000093be 64 000e2140 00000064 00000003 000e2147 00000083 000e214e 00000000 00000002
00000000 000093be 20 000e2141 00000020 00000003 000e2147 00000083 000e214f 00000000 00000002
00000000 000093be 32 000e20f0 00000032 00000003 000e2147 00000083 000e2150 00000000 00000002
00000000 000093be 38 000e2101 00000038 00000003 000e2147 00000083 000e2151 00000000 00000002
00000000 000093be 36 000e2113 00000036 00000003 000e2147 00000083 000e2152 00000000 00000002
00000000 000093be 37 000e2125 00000037 00000003 000e2147 00000083 000e2153 00000000 00000002
00000000 000093be 32 000e2137 00000032 00000003 000e2147 00000083 000e2154 00000000 00000002
00000000 000093be 2e 000e2143 0000002e 00000003 000e2147 00000083 000e2155 00000000 00000002
00000000 000093be 2e 000e2144 0000002e 00000003 000e2147 00000083 000e2156 00000000 00000002
00000000 000093be 2e 000e2145 0000002e 00000003 000e2147 00000083 000e2157 00000000 00000002
00000000 000093be 0a 000e2146 0000000a 00000003 000e2147 00000083 000e2158 00000000 00000002
00000000 000093be 42 000e6fb9 00000042 00000003 000e6fc5 00000083 000e6fc7 00000000 00000002
00000000 000093be 75 000e6fba 00000075 00000003 000e6fc5 00000083 000e6fc8 00000000 00000002
00000000 000093be 72 000e6fbb 00000072 00000003 000e6fc5 00000083 000e6fc9 00000000 00000002
00000000 000093be 6e 000e6fbc 0000006e 00000003 000e6fc5 00000083 000e6fca 00000000 00000002
00000000 000093be 65 000e6fbd 00000065 00000003 000e6fc5 00000083 000e6fcb 00000000 00000002
00000000 000093be 64 000e6fbe 00000064 00000003 000e6fc5 00000083 000e6fcc 00000000 00000002
00000000 000093be 20 000e6fbf 00000020 00000003 000e6fc5 00000083 000e6fcd 00000000 00000002
00000000 000093be 32 000e6f6e 00000032 00000003 000e6fc5 00000083 000e6fce 00000000 00000002
00000000 000093be 39 000e6f7f 00000039 00000003 000e6fc5 00000083 000e6fd0 00000000 00000002
00000000 000093be 31 000e6f91 00000031 00000003 000e6fc5 00000083 000e6fd1 00000000 00000002
00000000 000093be 38 000e6fa3 00000038 00000003 000e6fc5 00000083 000e6fd2 00000000 00000002
00000000 000093be 34 000e6fb5 00000034 00000003 000e6fc5 00000083 000e6fd3 00000000 00000002
00000000 000093be 2e 000e6fc1 0000002e 00000003 000e6fc5 00000083 000e6fd4 00000000 00000002
00000000 000093be 2e 000e6fc2 0000002e 00000003 000e6fc5 00000083 000e6fd5 00000000 00000002
00000000 000093be 2e 000e6fc3 0000002e 00000003 000e6fc5 00000083 000e6fd6 00000000 00000002
00000000 000093be 0a 000e6fc4 0000000a 00000003 000e6fc5 00000083 000e6fd7 00000000 00000002
00000000 000093be 42 000ebd9f 00000042 00000003 000ebdab 00000083 000ebdad 00000000 00000002
00000000 000093be 75 000ebda0 00000075 00000003 000ebdab 00000083 000ebdae 00000000 00000002
00000000 000093be 72 000ebda1 00000072 00000003 000ebdab 00000083 000ebdaf 00000000 00000002
00000000 000093be 6e 000ebda2 0000006e 00000003 000ebdab 00000083 000ebdb0 00000000 00000002
00000000 000093be 65 000ebda3 00000065 00000003 000ebdab 00000083 000ebdb1 00000000 00000002
00000000 000093be 64 000ebda4 00000064 00000003 000ebdab 00000083 000ebdb2 00000000 00000002
00000000 000093be 20 000ebda5 00000020 00000003 000ebdab 00000083 000ebdb3 00000000 00000002
00000000 000093be 32 000ebd54 00000032 00000003 000ebdab 00000083 000ebdb4 00000000 00000002
00000000 000093be 39 000ebd65 00000039 00000003 000ebdab 00000083 000ebdb5 00000000 00000002
00000000 000093be 36 000ebd77 00000036 00000003 000ebdab 00000083 000ebdb6 00000000 00000002
00000000 000093be 39 000ebd89 00000039 00000003 000ebdab 00000083 000ebdb7 00000000 00000002
00000000 000093be 36 000ebd9b 00000036 00000003 000ebdab 00000083 000ebdb8 00000000 00000002
00000000 000093be 2e 000ebda7 0000002e 00000003 000ebdab 00000083 000ebdb9 00000000 00000002
00000000 000093be 2e 000ebda8 0000002e 00000003 000ebdab 00000083 000ebdba 00000000 00000002
00000000 000093be 2e 000ebda9 0000002e 00000003 000ebdab 00000083 000ebdbb 00000000 00000002
00000000 000093be 0a 000ebdaa 0000000a 00000003 000ebdab 00000083 000ebdbc 00000000 00000002
00000000 000093be 42 000f0b31 00000042 00000003 000f0b3e 00000083 000f0b40 00000000 00000002
00000000 000093be 75 000f0b32 00000075 00000003 000f0b3e 00000083 000f0b41 00000000 00000002
00000000 000093be 72 000f0b33 00000072 00000003 000f0b3e 00000083 000f0b42 00000000 00000002
00000000 000093be 6e 000f0b34 0000006e 00000003 000f0b3e 00000083 000f0b43 00000000 00000002
00000000 000093be 65 000f0b35 00000065 00000003 000f0b3e 00000083 000f0b44 00000000 00000002
00000000 000093be 64 000f0b36 00000064 00000003 000f0b3e 00000083 000f0b45 00000000 00000002
00000000 000093be 20 000f0b37 00000020 00000003 000f0b3e 00000083 000f0b46 00000000 00000002
00000000 000093be 33 000f0ae5 00000033 00000003 000f0b3e 00000083 000f0b47 00000000 00000002
00000000 000093be 30 000f0af6 00000030 00000003 000f0b3e 00000083 000f0b48 00000000 00000002
00000000 000093be 32 000f0b08 00000032 00000003 000f0b3e 00000083 000f0b49 00000000 00000002
00000000 000093be 30 000f0b1a 00000030 00000003 000f0b3e 00000083 000f0b4a 00000000 00000002
00000000 000093be 38 000f0b2d 00000038 00000003 000f0b3e 00000083 000f0b4b 00000000 00000002
00000000 000093be 2e 000f0b39 0000002e 00000003 000f0b3e 00000083 000f0b4c 00000000 00000002
00000000 000093be 2e 000f0b3a 0000002e 00000003 000f0b3e 00000083 000f0b4d 00000000 00000002
00000000 000093be 2e 000f0b3c 0000002e 00000003 000f0b3e 00000083 000f0b4e 00000000 00000002
00000000 000093be 0a 000f0b3d 0000000a 00000003 000f0b3e 00000083 000f0b4f 00000000 00000002
00000000 000093be 42 000f5930 00000042 00000003 000f593c 00000083 000f593f 00000000 00000002
00000000 000093be 75 000f5931 00000075 00000003 000f593c 00000083 000f5941 00000000 00000002
00000000 000093be 72 000f5932 00000072 00000003 000f593c 00000083 000f5942 00000000 00000002
00000000 000093be 6e 000f5933 0000006e 00000003 000f593c 00000083 000f5943 00000000 00000002
00000000 000093be 65 000f5934 00000065 00000003 000f593c 00000083 000f5944 00000000 00000002
00000000 000093be 64 000f5935 00000064 00000003 000f593c 00000083 000f5945 00000000 00000002
00000000 000093be 20 000f5936 00000020 00000003 000f593c 00000083 000f5946 00000000 00000002
00000000 000093be 33 000f58e2 00000033 00000003 000f593c 00000083 000f5947 00000000 00000002
00000000 000093be 30 000f58f3 00000030 00000003 000f593c 00000083 000f5948 00000000 00000002
00000000 000093be 37 000f5907 00000037 00000003 000f593c 00000083 000f594d 00000000 00000002
00000000 000093be 32 000f591a 00000032 00000003 000f593c 00000083 000f594e 00000000 00000002
00000000 000093be 30 000f592c 00000030 00000003 000f593c 00000083 000f594f 00000000 00000002
00000000 000093be 2e 000f5938 0000002e 00000003 000f593c 00000083 000f5954 00000000 00000002
00000000 000093be 2e 000f5939 0000002e 00000003 000f593c 00000083 000f5955 00000000 00000002
00000000 000093be 2e 000f593a 0000002e 00000003 000f593c 00000083 000f5956 00000000 00000002
00000000 000093be 0a 000f593b 0000000a 00000003 000f593c 00000083 000f5957 00000000 00000002
00000000 000093be 42 000fa6b0 00000042 00000003 000fa6bc 00000083 000fa6be 00000000 00000002
00000000 000093be 75 000fa6b1 00000075 00000003 000fa6bc 00000083 000fa6bf 00000000 00000002
00000000 000093be 72 000fa6b2 00000072 00000003 000fa6bc 00000083 000fa6c0 00000000 00000002
00000000 000093be 6e 000fa6b3 0000006e 00000003 000fa6bc 00000083 000fa6c1 00000000 00000002
00000000 000093be 65 000fa6b4 00000065 00000003 000fa6bc 00000083 000fa6c2 00000000 00000002
00000000 000093be 64 000fa6b5 00000064 00000003 000fa6bc 00000083 000fa6c3 00000000 00000002
00000000 000093be 20 000fa6b6 00000020 00000003 000fa6bc 00000083 000fa6c4 00000000 00000002
00000000 000093be 33 000fa665 00000033 00000003 000fa6bc 00000083 000fa6c5 00000000 00000002
00000000 000093be 31 000fa676 00000031 00000003 000fa6bc 00000083 000fa6c6 00000000 00000002
00000000 000093be 32 000fa688 00000032 00000003 000fa6bc 00000083 000fa6c7 00000000 00000002
00000000 000093be 33 000fa69a 00000033 00000003 000fa6bc 00000083 000fa6c8 00000000 00000002
00000000 000093be 32 000fa6ac 00000032 00000003 000fa6bc 00000083 000fa6c9 00000000 00000002
00000000 000093be 2e 000fa6b8 0000002e 00000003 000fa6bc 00000083 000fa6ca 00000000 00000002
00000000 000093be 2e 000fa6b9 0000002e 00000003 000fa6bc 00000083 000fa6cb 00000000 00000002
00000000 000093be 2e 000fa6ba 0000002e 00000003 000fa6bc 00000083 000fa6cc 00000000 00000002
00000000 000093be 0a 000fa6bb 0000000a 00000003 000fa6bc 00000083 000fa6cd 00000000 00000002
00000000 000093be 42 000ff453 00000042 00000003 000ff45f 00000083 000ff461 00000000 00000002
00000000 000093be 75 000ff454 00000075 00000003 000ff45f 00000083 000ff462 00000000 00000002
00000000 000093be 72 000ff455 00000072 00000003 000ff45f 00000083 000ff463 00000000 00000002
00000000 000093be 6e 000ff456 0000006e 00000003 000ff45f 00000083 000ff464 00000000 00000002
00000000 000093be 65 000ff457 00000065 00000003 000ff45f 00000083 000ff466 00000000 00000002
00000000 000093be 64 000ff458 00000064 00000003 000ff45f 00000083 000ff467 00000000 00000002
00000000 000093be 20 000ff459 00000020 00000003 000ff45f 00000083 000ff468 00000000 00000002
00000000 000093be 33 000ff408 00000033 00000003 000ff45f 00000083 000ff469 00000000 00000002
00000000 000093be 31 000ff419 00000031 00000003 000ff45f 00000083 000ff46a 00000000 00000002
00000000 000093be 37 000ff42b 00000037 00000003 000ff45f 00000083 000ff46b 00000000 00000002
00000000 000093be 34 000ff43d 00000034 00000003 000ff45f 00000083 000ff46c 00000000 00000002
00000000 000093be 34 000ff44f 00000034 00000003 000ff45f 00000083 000ff46d 00000000 00000002
00000000 000093be 2e 000ff45b 0000002e 00000003 000ff45f 00000083 000ff46e 00000000 00000002
00000000 000093be 2e 000ff45c 0000002e 00000003 000ff45f 00000083 000ff46f 00000000 00000002
00000000 000093be 2e 000ff45d 0000002e 00000003 000ff45f 00000083 000ff470 00000000 00000002
00000000 000093be 0a 000ff45e 0000000a 00000003 000ff45f 00000083 000ff471 00000000 00000002
00000000 000093be 42 00104278 00000042 00000003 00104284 00000083 00104286 00000000 00000002
00000000 000093be 75 00104279 00000075 00000003 00104284 00000083 00104287 00000000 00000002
00000000 000093be 72 0010427a 00000072 00000003 00104284 00000083 00104288 00000000 00000002
00000000 000093be 6e 0010427b 0000006e 00000003 00104284 00000083 00104289 00000000 00000002
00000000 000093be 65 0010427c 00000065 00000003 00104284 00000083 0010428a 00000000 00000002
00000000 000093be 64 0010427d 00000064 00000003 00104284 00000083 0010428b 00000000 00000002
00000000 000093be 20 0010427e 00000020 00000003 00104284 00000083 0010428c 00000000 00000002
00000000 000093be 33 0010422d 00000033 00000003 00104284 00000083 0010428d 00000000 00000002
00000000 000093be 32 0010423e 00000032 00000003 00104284 00000083 0010428e 00000000 00000002
00000000 000093be 32 00104250 00000032 00000003 00104284 00000083 0010428f 00000000 00000002
00000000 000093be 35 00104262 00000035 00000003 00104284 00000083 00104290 00000000 00000002
00000000 000093be 36 00104274 00000036 00000003 00104284 00000083 00104291 00000000 00000002
00000000 000093be 2e 00104280 0000002e 00000003 00104284 00000083 00104292 00000000 00000002
00000000 000093be 2e 00104281 0000002e 00000003 00104284 00000083 00104293 00000000 00000002
00000000 000093be 2e 00104282 0000002e 00000003 00104284 00000083 00104294 00000000 00000002
00000000 000093be 0a 00104283 0000000a 00000003 00104284 00000083 00104295 00000000 00000002
00000000 000093be 42 00108ffc 00000042 00000003 00109008 00000083 0010900a 00000000 00000002
00000000 000093be 75 00108ffd 00000075 00000003 00109008 00000083 0010900b 00000000 00000002
00000000 000093be 72 00108ffe 00000072 00000003 00109008 00000083 0010900c 00000000 00000002
00000000 000093be 6e 00108fff 0000006e 00000003 00109008 00000083 0010900d 00000000 00000002
00000000 000093be 65 00109000 00000065 00000003 00109008 00000083 0010900e 00000000 00000002
00000000 000093be 64 00109001 00000064 00000003 00109008 00000083 0010900f 00000000 00000002
00000000 000093be 20 00109002 00000020 00000003 00109008 00000083 00109010 00000000 00000002
00000000 000093be 33 00108fb1 00000033 00000003 00109008 00000083 00109011 00000000 00000002
00000000 000093be 32 00108fc2 00000032 00000003 00109008 00000083 00109012 00000000 00000002
00000000 000093be 37 00108fd4 00000037 00000003 00109008 00000083 00109013 00000000 00000002
00000000 000093be 36 00108fe6 00000036 00000003 00109008 00000083 00109014 00000000 00000002
00000000 000093be 38 00108ff8 00000038 00000003 00109008 00000083 00109015 00000000 00000002
00000000 000093be 2e 00109004 0000002e 00000003 00109008 00000083 00109016 00000000 00000002
00000000 000093be 2e 00109005 0000002e 00000003 00109008 00000083 00109017 00000000 00000002
00000000 000093be 2e 00109006 0000002e 00000003 00109008 00000083 00109018 00000000 00000002
00000000 000093be 0a 00109007 0000000a 00000003 00109008 00000083 00109019 00000000 00000002
00000000 000093be 42 0010ddb4 00000042 00000003 0010ddca 00000083 0010ddcc 00000000 00000002
00000000 000093be 75 0010ddb6 00000075 00000003 0010ddca 00000083 0010ddcd 00000000 00000002
00000000 000093be 72 0010ddb7 00000072 00000003 0010ddca 00000083 0010ddce 00000000 00000002
00000000 000093be 6e 0010ddb8 0000006e 00000003 0010ddca 00000083 0010ddcf 00000000 00000002
00000000 000093be 65 0010ddba 00000065 00000003 0010ddca 00000083 0010ddd0 00000000 00000002
00000000 000093be 64 0010ddbb 00000064 00000003 0010ddca 00000083 0010ddd1 00000000 00000002
00000000 000093be 20 0010ddbc 00000020 00000003 0010ddca 00000083 0010ddd2 00000000 00000002
00000000 000093be 33 0010dd65 00000033 00000003 0010ddca 00000083 0010ddd3 00000000 00000002
